fid,field_1,acceptedNa,accepted_1,acceptedSc,acceptedTa,accessRigh,adm1,adm2,associated,associat_1,associat_2,associat_3,basisOfRec,behavior,bibliograp,catalogNum,class,classKey,cloc,collection,collecti_1,collecti_2,continent,coordinate,coordina_1,country,crawlId,dataGenera,datasetID,datasetKey,datasetNam,dateIdenti,day,depth,depthAccur,dispositio,dynamicPro,earliestAg,earliestEo,earliestEp,earliestEr,earliestPe,elevation,elevationA,endDayOfYe,establishm,eventDate,eventID,eventRemar,eventTime,family,familyKey,fieldNotes,fieldNumbe,footprintS,footprintW,fullCountr,gbifID,genericNam,genus,genusKey,geodeticDa,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,georefer_5,habitat,higherClas,higherGeog,higherGe_1,hostingOrg,http_//unk,http_//u_1,http_//u_2,http_//u_3,http_//u_4,http_//u_5,http_//u_6,http_//u_7,http_//u_8,http_//u_9,identifica,identifi_1,identifi_2,identifi_3,identified,identifier,inCluster,individual,informatio,infraspeci,installati,institutio,institut_1,institut_2,isInCluste,island,islandGrou,ISO2,iucnRedLis,key,kingdom,kingdomKey,language,lastCrawle,lastInterp,lastParsed,lat,latestEonO,latestEraO,latestPeri,license,lifeStage,locality,locationAc,locationID,locationRe,lon,modified,month,municipali,nameAccord,nomenclatu,nomencla_1,occurrence,occurren_1,occurren_2,order,orderKey,organismID,organismQu,organism_1,organismRe,originalNa,otherCatal,ownerInsti,parentName,parentNa_1,phylum,phylumKey,preparatio,previousId,projectId,protocol,publishing,publishi_1,recordedBy,recordNumb,references,rights,rightsHold,samplingPr,scientific,scientif_1,sex,species,speciesKey,specificEp,startDayOf,taxonConce,taxonID,taxonKey,taxonomicS,taxonRank,taxonRemar,type,typeStatus,typifiedNa,verbatimCo,verbatimDe,verbatimEv,verbatimId,verbatimLo,verbatimSR,verbatimTa,vernacular,waterBody,year,downloadDa
165,2068,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"45142385",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"4",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-05-07T05:21:02,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06T15:43:00,NA,NA,01:43:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070253882.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"101340660",NA,NA,NA,redrovertracy,"45142385",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070253882.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:39:17.520+00:00,2022-02-15T02:39:17.520+00:00,33.716479999999997,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.313800000000001,2020-05-07T14:59:20.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/45142385,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/45142385,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/05/06 3:43 PM HST,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
166,2069,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"45176919",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"3",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-05-07T16:25:36,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06T15:33:00,NA,NA,01:33:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070292989.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"101417368",NA,NA,NA,redrovertracy,"45176919",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070292989.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:12:45.668+00:00,2022-02-15T03:12:45.668+00:00,33.716160000000002,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.314499999999995,2020-05-07T17:32:24.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/45176919,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/45176919,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/05/06 3:33 PM HST,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
167,2070,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"45176920",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"3",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-05-07T16:25:36,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06T15:33:00,NA,NA,01:33:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070314861.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"101417369",NA,NA,NA,redrovertracy,"45176920",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070314861.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:43:52.204+00:00,2022-02-15T02:43:52.204+00:00,33.716160000000002,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.314499999999995,2020-05-07T17:33:54.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/45176920,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/45176920,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/05/06 3:33 PM HST,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
168,2072,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"45179157",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"4",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-05-07T16:49:35,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-05-06T16:01:00,NA,NA,02:01:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,3070554955.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,redrovertracy,NA,NA,NA,NA,NA,NA,"101421673",NA,NA,NA,redrovertracy,"45179157",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,3070554955.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:21:27.551+00:00,2022-02-15T02:21:27.551+00:00,33.715490000000003,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,NA,-118.314800000000005,2020-06-18T03:04:02.000+00:00,"5",NA,NA,NA,NA,https://www.inaturalist.org/observations/45179157,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,redrovertracy,NA,https://www.inaturalist.org/observations/45179157,NA,redrovertracy,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/05/06 4:01 PM HST,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
169,2078,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"48456479",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-04T18:01:50,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-03T19:17:36,NA,NA,02:17:36Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2634543375.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,mikethebirder,NA,NA,NA,NA,NA,NA,"107946961",NA,NA,NA,Mike Nelson,"48456479",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2634543375.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:58:47.162+00:00,2022-02-15T01:58:47.162+00:00,32.971679999999999,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.134000000000000,2020-06-04T18:25:36.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/48456479,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Mike Nelson,NA,https://www.inaturalist.org/observations/48456479,NA,Mike Nelson,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020-06-03 7:17:36 PM PDT,NA,"Rancho Pe�asquitos, San Diego, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
170,2081,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"48958938",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"65",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-08T21:55:59,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-08T11:49:01,NA,NA,18:49:01Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2641497255.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,tedsocks6,NA,NA,NA,NA,NA,NA,"108937182",NA,NA,NA,tedsocks6,"48958938",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2641497255.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:58:44.535+00:00,2022-02-15T01:58:44.535+00:00,32.663919999999997,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.019300000000001,2020-11-13T18:52:45.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/48958938,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,tedsocks6,NA,https://www.inaturalist.org/observations/48958938,NA,tedsocks6,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020-06-08T11:49:01-07:00,NA,Bonita,NA,NA,NA,NA,"2020",2022-02-19
171,2082,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"49250969",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"2",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-11T18:46:47,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-10T22:06:00,NA,NA,05:06:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2641586740.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,jonnysperling,NA,NA,NA,NA,NA,NA,"109539996",NA,NA,NA,Jonny Sperling,"49250969",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2641586740.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:54:32.608+00:00,2022-02-15T01:54:32.608+00:00,32.671210000000002,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-116.992000000000004,2020-06-12T01:30:18.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/49250969,"San Miguel Ranch, San Diego County, CA",PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Jonny Sperling,NA,https://www.inaturalist.org/observations/49250969,NA,Jonny Sperling,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/06/10 10:06 PM PDT,NA,"San Miguel Ranch, Chula Vista, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
172,2087,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"50333323",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"28930",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-20T22:17:45,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20T15:14:03,NA,NA,22:14:03Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2802692631.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,cobalt18,NA,NA,NA,NA,NA,NA,"111685645",NA,NA,NA,cobalt18,"50333323",FALSE,NA,Coordinate uncertainty increased to 28930m at the request of the observer,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2802692631.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T03:14:04.633+00:00,2022-02-15T03:14:04.633+00:00,33.770769999999999,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.244699999999995,2020-11-13T18:52:38.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/50333323,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,cobalt18,NA,https://www.inaturalist.org/observations/50333323,NA,cobalt18,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Sat Jun 20 2020 15:14:03 GMT-0700 (PDT),NA,"Los Angeles County, US-CA, US",NA,NA,NA,NA,"2020",2022-02-19
173,2089,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"49730653",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-15T16:12:54,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-13T09:00:00,NA,NA,16:00:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2802711021.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,yanpingsong,NA,NA,NA,NA,NA,NA,"110475039",NA,NA,NA,Yanping,"49730653",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2802711021.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:30:29.448+00:00,2022-02-15T02:30:29.448+00:00,33.716209999999997,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.319000000000003,2020-06-15T20:36:51.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/49730653,it is my first time to see snails on the sea side of the road,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Yanping,NA,https://www.inaturalist.org/observations/49730653,NA,Yanping,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/06/13 9:00 AM PDT,NA,"White Point County Beach, Los Angeles, California, United States",NA,NA,NA,NA,"2020",2022-02-19
174,2091,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"50340442",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"28930",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-20T23:28:25,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-20T15:09:00,NA,NA,22:09:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2802744686.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,cobalt18,NA,NA,NA,NA,NA,NA,"111698429",NA,NA,NA,cobalt18,"50340442",FALSE,NA,Coordinate uncertainty increased to 28930m at the request of the observer,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2802744686.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:58:31.404+00:00,2022-02-15T01:58:31.404+00:00,33.735759999999999,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.236400000000003,2020-11-13T18:52:21.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/50340442,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,cobalt18,NA,https://www.inaturalist.org/observations/50340442,NA,cobalt18,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Sat Jun 20 2020 15:09:00 GMT-0700 (PDT),NA,"Los Angeles County, US-CA, US",NA,NA,NA,NA,"2020",2022-02-19
175,2095,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"49730652",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"5",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-15T16:12:53,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-13T09:00:00,NA,NA,16:00:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2802794916.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,yanpingsong,NA,NA,NA,NA,NA,NA,"110475038",NA,NA,NA,Yanping,"49730652",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2802794916.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:59:18.561+00:00,2022-02-15T01:59:18.561+00:00,33.716299999999997,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.317099999999996,2020-11-13T18:52:43.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/49730652,grass were mowed. less snails in the area than 3 weeks ago.,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Yanping,NA,https://www.inaturalist.org/observations/49730652,NA,Yanping,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/06/13 9:00 AM PDT,NA,"Coastal San Pedro, Los Angeles, CA, USA",NA,NA,NA,NA,"2020",2022-02-19
176,2124,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"52526679",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,NA,United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-07-16T23:51:57,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-18T12:10:00,NA,NA,19:10:00Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2814011449.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,finatic,NA,NA,NA,NA,NA,NA,"117579975",NA,NA,NA,Jann Vendetti,"52526679",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2814011449.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T01:58:05.998+00:00,2022-02-15T01:58:05.998+00:00,32.847349999999999,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-117.032200000000003,2021-04-26T17:24:29.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/52526679,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,BJ Stacey,NA,https://www.inaturalist.org/observations/52526679,NA,BJ Stacey,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,2020/06/18 12:10 PM PDT,NA,Mission Trails Regional Park,NA,NA,NA,NA,"2020",2022-02-19
177,2128,NA,NA,"Theba pisana (O.F.M�ller, 1774)",2294277,NA,California,NA,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,"50953265",Gastropoda,225,"California, United States",Observations,NA,NA,NA,NA,"8",United States,291,NA,NA,50c9509d-22c7-4a22-a47d-8c48425ef4a7,iNaturalist research-grade observations,2020-06-26T02:52:01,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-06-25T16:28:12,NA,NA,23:28:12Z,Helicidae,6540,NA,NA,NA,NA,United States of America,2814243855.000000000000000,Theba,Theba,2294276,WGS84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,wild,NA,NA,cedric_lee,NA,NA,NA,NA,NA,NA,"112912148",NA,NA,NA,Cedric Lee,"50953265",FALSE,NA,NA,NA,997448a8-f762-11e1-a439-00145eb45e9a,iNaturalist,NA,NA,FALSE,NA,NA,US,NE,2814243855.000000000000000,Animalia,1,NA,2022-01-25T19:52:07.833+00:00,2022-02-15T02:38:16.590+00:00,2022-02-15T02:38:16.590+00:00,33.717140000000001,NA,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,NA,NA,-118.316400000000002,2022-01-26T16:38:10.000+00:00,"6",NA,NA,NA,NA,https://www.inaturalist.org/observations/50953265,NA,PRESENT,Stylommatophora,1456,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mollusca,52,NA,NA,NA,DWC_ARCHIVE,US,28eb1a3f-1c15-4a95-931a-4af90ecb574d,Cedric Lee,NA,https://www.inaturalist.org/observations/50953265,NA,Cedric Lee,NA,"Theba pisana (O.F.M�ller, 1774)",NA,NA,Theba pisana,2294277,pisana,NA,NA,"119608",2294277,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,Thu Jun 25 2020 16:28:12 GMT-0700 (PDT),NA,"White Point Nature Preserve & Education Center, Los Angeles, CA, US",NA,NA,NA,NA,"2020",2022-02-19
